OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d 
4212;15;NON;BOULEVARD;GARIBALDI;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.303773298939384, 48.84744488453809], [2.303714493209041, 48.847462280505034]]}";48.8474535825, 2.30374389607
4218;15;NON;BOULEVARD;GARIBALDI;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.303045939875707, 48.84766061924577], [2.302905913569285, 48.84770211040669]]}";48.8476813648, 2.30297592672
4222;15;NON;PLACE;CAMBRONNE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301654775720393, 48.84808703101364], [2.301575610406983, 48.848107780099184]]}";48.8480974056, 2.30161519306
4224;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;PISTE CYCLABLE AVEC STATIONNEMENT RECONSTITUE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.300881775259268, 48.84831815579359], [2.300734983202311, 48.84836421039122]]}";48.8483411831, 2.30080837923
4229;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;PISTE CYCLABLE AVEC STATIONNEMENT RECONSTITUE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.300401522823978, 48.84846642222732], [2.299841622837031, 48.84863958747117]]}";48.8485530048, 2.30012157283
4237;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.29595612419838, 48.84983259286731], [2.295946674271898, 48.84983590676234], [2.295338347776236, 48.85002649817696]]}";48.849929703, 2.29564728826
4238;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.296136871804687, 48.84976920817029], [2.29595612419838, 48.84983259286731]]}";48.8498009005, 2.296046498
4250;15;NON;RUE DES;BERGERS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281336720065291, 48.843123198470465], [2.281191755499206, 48.84295662222748], [2.280845462704382, 48.8425597800419]]}";48.8428414207, 2.2810911701
4254;15;NON;RUE DES;CEVENNES;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281331775419663, 48.84227784982442], [2.280865510358816, 48.84246972857794]]}";48.8423737892, 2.28109864289
4266;15;NON;RUE;LEONTINE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27875621238453, 48.84368740180633], [2.278596011475071, 48.84351833022915]]}";48.843602866, 2.27867611193
4269;15;NON;RUE;ANDRE LEFEBVRE;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278541408446308, 48.84340836823547], [2.278345072426613, 48.84318191128838], [2.277918336842135, 48.842691745784194], [2.277748677238351, 48.84249899606049]]}";48.8429531682, 2.27814563128
4271;15;NON;RUE;PIET MONDRIAN;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.277949381853363, 48.84478027601713], [2.277618748432043, 48.844471316357414]]}";48.8446257962, 2.27778406514
4274;15;NON;RUE;SEBASTIEN MERCIER;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281262069660708, 48.84320675345187], [2.28104999049392, 48.843314196560854], [2.280732533331795, 48.84346992861401]]}";48.8433391591, 2.28099770935
4276;15;NON;RUE;SEBASTIEN MERCIER;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.279170870052096, 48.844243851076456], [2.278820778179819, 48.84441403740807], [2.278129344334383, 48.844748101964065]]}";48.8444962562, 2.27865024274
4280;15;NON;RUE;CLEMENT MYIONNET;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278777826801815, 48.84378499940072], [2.277688337810833, 48.84423854290708]]}";48.8440117712, 2.27823308231
4282;15;NON;RUE DU;PIC DE BARRETTE;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.277523219154896, 48.84243153501188], [2.276897693341422, 48.84168037430644]]}";48.8420559547, 2.27721045625
4283;15;NON;RUE DU;PIC DE BARRETTE;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.276920418052398, 48.84160150929006], [2.277555952358672, 48.8423588221222]]}";48.8419801657, 2.27723818521
4287;15;NON;RUE;GUTENBERG;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278365549485867, 48.840857143020365], [2.27910801777926, 48.841816085303215]]}";48.8413366142, 2.27873678363
4288;15;NON;RUE DE LA;MONTAGNE D AULAS;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27812169397009, 48.840347771667474], [2.278145876386541, 48.84037171351868], [2.278159298110543, 48.840382463121585], [2.278174182173169, 48.840391074818136], [2.278190190869077, 48.84039735321707], [2.278206960976056, 48.840401155867426], [2.278224111996196, 48.84040239649066], [2.278241254789024, 48.8404010469382], [2.278258000400742, 48.84039713783011], [2.278605909349634, 48.84026502744499], [2.279207837686271, 48.840324814300324], [2.279716043850001, 48.84013370075303]]}";48.8402901254, 2.27891476022
4300;15;NON;BOULEVARD DE;GRENELLE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.290261324717844, 48.8532789127032], [2.28998429456748, 48.85355768977818]]}";48.8534183012, 2.29012280964
4305;15;NON;RUE;BLOMET;ZONE DE RENCONTRE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.300436268010159, 48.84088183418078], [2.299999127402431, 48.84073650185191]]}";48.840809168, 2.30021769771
4306;13;NON;RUE;SAINT HIPPOLYTE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3483377166971993, 48.836004600111956], [2.346844832366675, 48.83607410645781]]}";48.8360393533, 2.34759127453
4315;13;NON;RUE;GUSTAVE GEFFROY;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351754412477165, 48.835772609405396], [2.351350659794718, 48.83548351173809], [2.351241329054856, 48.83540513703163], [2.351209392119043, 48.835382054730275], [2.351183872918068, 48.835356636111335], [2.351163151575356, 48.835327174920536], [2.351147856787031, 48.83529456502546], [2.351138452604784, 48.83525979582697], [2.35113522435631, 48.835223922240324], [2.351138269988315, 48.835188032688464], [2.351191587563515, 48.83495377656341], [2.351192985841452, 48.834944819438114], [2.351192910112974, 48.834935754144965], [2.351191362390864, 48.83492682162959], [2.351188383811892, 48.83491825930852], [2.351184053543445, 48.834910294758956], [2.3511784866793493, 48.83490313966994], [2.351171831180795, 48.83489698421596], [2.351164263943695, 48.834891992002284], [2.3510714507878783, 48.83484752486574]]}";48.835343938, 2.35132417263
4316;13;NON;RUE DE;CROULEBARBE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351779989780292, 48.83324908482415], [2.35178717581321, 48.833255882998934], [2.351793340496702, 48.83326361933701], [2.35179836266519, 48.83327214178226], [2.351937593906426, 48.83353438644055], [2.352112413106637, 48.833867823520144], [2.352194155914182, 48.834019672931504], [2.352219849224829, 48.8340679665653], [2.352246599428988, 48.83409946784187], [2.352293356709861, 48.83415907424388], [2.352343991863028, 48.834213774187674], [2.352382000684526, 48.83424768632619], [2.352422060349997, 48.834279149429214], [2.3525019921962382, 48.83433109624673], [2.352566025411157, 48.834365598946086], [2.3526394158993282, 48.83439791251219], [2.352715413428233, 48.834425200720176], [2.353010992560388, 48.83452870820662], [2.353153063934545, 48.83457931955606]]}";48.8340419216, 2.35235403573
4320;13;NON;RUE;EDMOND GONDINET;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34737605563207, 48.83040987519238], [2.347850589554946, 48.830751304565936], [2.34803842884211, 48.83088483793789]]}";48.8306477396, 2.34770696826
4325;13;NON;RUE;LEON MAURICE NORDMANN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.345560551013145, 48.83441040101154], [2.345562112800736, 48.83441118088357], [2.345879486881617, 48.834601380248955], [2.345904119972974, 48.83461719531043], [2.345926634092703, 48.83463590412579], [2.346065462680995, 48.834819793556576]]}";48.834593189, 2.34583256425
4341;10;NON;RUE DE;LANCRY;VOIE 50;BANDE CYCLABLE AVEC STATIONNEMENT RECONSTITUE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.360653669598872, 48.86979223372314], [2.36004430701148, 48.86891574268685], [2.3598655978758742, 48.86866503367863]]}";48.869227825, 2.36026078245
4347;10;NON;PASSAGE DES;RECOLLETS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358735305881978, 48.87426297183127], [2.35942952493897, 48.874044004011786], [2.3596927578395093, 48.87397878639293], [2.360150671705531, 48.873996106812044], [2.360365766637316, 48.87395858950644], [2.360397584909788, 48.87395978986229], [2.360428720547581, 48.873966454348505], [2.360458242325012, 48.87397838363912], [2.360485267284819, 48.87399522094486], [2.360508987146253, 48.87401646268422], [2.360809768805877, 48.87464284096249]]}";48.8741302864, 2.35990592034
4352;11;NON;RUE DU;FAUBOURG DU TEMPLE;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.365378369441943, 48.86810205362249], [2.364385556073234, 48.867696174001516]]}";48.8678991138, 2.36488196276
4357;10;NON;PLACE DE LA;REPUBLIQUE;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.362867499940103, 48.86851809503747], [2.363069456857922, 48.86839736249619], [2.363103724405222, 48.868403776820976]]}";48.8684503526, 2.36298372038
4363;10;NON;PLACE DE LA;REPUBLIQUE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36268443846973, 48.8683491207637], [2.362284939475958, 48.86805728745627], [2.362262143776599, 48.86804942104926], [2.36223842358202, 48.868045076323995], [2.362214319638436, 48.86804435232663], [2.362190381440342, 48.868047265562026], [2.362052174749243, 48.86806726069664]]}";48.8681548053, 2.36238270957
4367;10;NON;BOULEVARD;SAINT-DENIS;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.353968104990518, 48.869443876651474], [2.353161674021692, 48.86961084601208]]}";48.8695273613, 2.35356488951
4370;2;NON;BOULEVARD DE;BONNE NOUVELLE;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.352338328380317, 48.86981377036945], [2.352266421934114, 48.86966853371234]]}";48.869741152, 2.35230237516
4375;10;NON;RUE DE;METZ;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.353398842297087, 48.87093485124401], [2.354767171059271, 48.87063777698428]]}";48.8707863141, 2.35408300668
4378;10;NON;COUR DES;PETITES ECURIES;ZONE DE RENCONTRE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351372898225602, 48.871932389653274], [2.351435284045653, 48.87210298251863], [2.351539385285725, 48.872288553015224], [2.351599164707657, 48.87234003619478], [2.351877519632067, 48.872799003299825], [2.351901820667221, 48.87281625546511], [2.351928629239586, 48.87282927383538], [2.351957214515966, 48.87283770351455], [2.351986797228127, 48.87284131469966], [2.35201657091656, 48.87284000894556], [2.352045723915519, 48.87283382184864], [2.353250909221217, 48.87245509799861], [2.35401678187442, 48.87225578480775]]}";48.8724992155, 2.35252808334
4384;10;NON;RUE;GABRIEL LAUMAIN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34795511753854, 48.8734364133342], [2.348205791296818, 48.87342159792765], [2.348218931381473, 48.87340929606128], [2.350327897213243, 48.87329226770799]]}";48.8733595194, 2.34913959597
4388;10;NON;RUE DE;PARADIS;ZONE 30;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3532650524721452, 48.87483474325683], [2.35234064539436, 48.87505046562441], [2.35100689662218, 48.875319263883696]]}";48.8750853049, 2.35213777924
4398;9;NON;RUE;LAFFITTE;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.338086154408876, 48.87425253571311], [2.338053455357464, 48.87416376183976]]}";48.8742081488, 2.33806980488
4408;9;NON;RUE;CHAUCHAT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.33972429499568, 48.87408289075934], [2.339618472170396, 48.8736309817497], [2.339594149526779, 48.8736146669315]]}";48.8738430403, 2.33966752111
4409;9;NON;RUE;CHAUCHAT;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.339594149526779, 48.8736146669315], [2.339481983381201, 48.87313663554295]]}";48.8733756512, 2.33953806645
4410;9;NON;RUE;CHAUCHAT;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.339481983381201, 48.87313663554295], [2.339481858159391, 48.873136101868326], [2.339459738238901, 48.873025239656165], [2.339448330399663, 48.87298818429777]]}";48.8730620515, 2.33946657245
4411;9;NON;RUE;BUFFAULT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.341593010360092, 48.875169812671494], [2.341396254793985, 48.874852855379466]]}";48.875011334, 2.34149463258
4413;9;NON;RUE;SAULNIER;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344272059120047, 48.874055883363454], [2.344517173337587, 48.87599029514896]]}";48.8750230893, 2.34439461623
4416;9;NON;RUE;BLEUE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.345430975754492, 48.87595332733537], [2.344814462800739, 48.87601069529245], [2.344808928676834, 48.87601050161573], [2.344803440123644, 48.8760112363415], [2.344798151789854, 48.87601287876769], [2.344793212682648, 48.876015382616345], [2.3447887619692, 48.876018677337555], [2.3447849250554142, 48.876022670097335], [2.3447818100524183, 48.876027248393356], [2.344779504730356, 48.87603228322486], [2.344778074045331, 48.87603763272749], [2.344777558309162, 48.87604314617054], [2.344777972053532, 48.876048668204014], [2.344779303620537, 48.87605404323586], [2.344781515491168, 48.87605911981605]]}";48.8759868435, 2.34508790197
4423;9;NON;RUE;MOTHOLON;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.347319710574772, 48.876669144245234], [2.347344894507351, 48.876643137619574], [2.347373849093072, 48.876621407295055], [2.34740585620705, 48.8766044922221], [2.347440122016311, 48.87659281192442], [2.347475796668241, 48.87658665609402], [2.348593846315552, 48.87660821195138]]}";48.8766002922, 2.34794533481
4427;9;NON;RUE;ROUGEMONT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.346077604676536, 48.872196928955006], [2.345711607581617, 48.871114944132735]]}";48.8716559365, 2.34589460613
4432;9;NON;RUE DE;MONTYON;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3447555579583153, 48.87309987693511], [2.344597246903088, 48.873096154832155], [2.343376358147291, 48.87312333214252]]}";48.8731083973, 2.34406596006
4433;9;NON;RUE DE;MONTYON;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.345000553563079, 48.87309479312592], [2.3447555579583153, 48.87309987693511]]}";48.873097335, 2.34487805576
4437;9;NON;RUE;MILTON;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.340719107057113, 48.87751538308163], [2.340565276059043, 48.877128295946925], [2.340412769939558, 48.87663337016571]]}";48.8770774186, 2.34055730027
5338;11;NON;BOULEVARD DE;CHARONNE;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399038638545065, 48.84886288743918], [2.399128025524303, 48.84877172396441], [2.399080438197725, 48.84852761903571]]}";48.8487065367, 2.39909714218
5341;11;NON;RUE DU;FAUBOURG SAINT-ANTOINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.37363710637284, 48.851960839705576], [2.372138413731884, 48.85239105858685], [2.371973310179018, 48.85244273183037], [2.371810274386824, 48.85250059924545], [2.371649538649346, 48.85256457838238], [2.371505538701747, 48.85263356776573], [2.371363966868457, 48.852707411763056], [2.371224986752066, 48.85278602503911], [2.370558631739042, 48.8531739560406]]}";48.8524800575, 2.37206117132
5342;11;NON;RUE DU;FAUBOURG SAINT-ANTOINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381404299267032, 48.85047144036444], [2.3801691390403352, 48.850490033229654], [2.378868204665283, 48.85067246047786], [2.378623189844935, 48.85072460108272]]}";48.8505473903, 2.38000904707
5343;11;NON;RUE DU;FAUBOURG SAINT-ANTOINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.378372923565655, 48.85078172686398], [2.376451906457326, 48.85125620605136]]}";48.8510189665, 2.37741241501
5353;11;NON;RUE DE;MONTREUIL;VOIE 30;PISTE CYCLABLE SUR CHAUSSEE;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390783564714385, 48.85044138728735], [2.390798651198534, 48.85043974346506], [2.391847541617688, 48.850381633577115]]}";48.850411114, 2.39131552061
5371;11;NON;PLACE;LEON BLUM;AIRE PIETONNE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3796802022827412, 48.85757708137319], [2.37926728725453, 48.8582136056908]]}";48.8578953435, 2.37947374477
5372;11;NON;PLACE;LEON BLUM;AIRE PIETONNE;SANS MARQUAGE;SENS CIRCULATION GENERALE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.379231068749148, 48.858226743169254], [2.3796703663006262, 48.85755513871478]]}";48.8578909409, 2.37945071752
5373;11;NON;AVENUE;LEDRU ROLLIN;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.377138870391604, 48.85314021651704], [2.37614767894018, 48.851436387300865]]}";48.8522883019, 2.37664327467
5377;11;NON;RUE;RICHARD LENOIR;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.380929433344724, 48.85696138139061], [2.3807841704877752, 48.85720070612164], [2.380782548922284, 48.85720666502884], [2.380781908039628, 48.85721280728569], [2.380782264566049, 48.85721897258687], [2.380783609196649, 48.85722500002565], [2.380785906838234, 48.85723073229334], [2.3807890975252, 48.85723601978484], [2.380793097984566, 48.85724072450318], [2.380797803809291, 48.85724472366101], [2.380803092183175, 48.85724791288527], [2.380808825086199, 48.85725020894116]]}";48.8571077651, 2.38084465384
5381;11;NON;RUE;FROMENT;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.37346021160503, 48.85650926562809], [2.373202876508475, 48.85679745952011]]}";48.8566533626, 2.37333154406
5395;11;NON;RUE;SAINT-MAUR;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372914726864978, 48.870481042155575], [2.373827913546072, 48.869530689961294], [2.373926954633914, 48.86939319675312], [2.374190231262942, 48.869125689452055], [2.374330276341997, 48.86902767210114], [2.374554869470869, 48.86879731996279], [2.374823660402206, 48.86849057810648], [2.374944179909375, 48.86836628342724], [2.37582801049582, 48.867361270471235], [2.375955877858433, 48.86722535339535], [2.376754047920928, 48.86629246119522], [2.37724879770774, 48.86572597190358]]}";48.8681309229, 2.37511011812
